Expr1000,CoverClass,Species,Percent,Height,Notes,CoverType,PlotID,LifeForm,Binomial,Date
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-228,N/A,Species not needed for data entry,9/4/2024
8/26/2024,St,N/A,2,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/26/2024,M,N/A,5,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
8/26/2024,B,N/A,7,N/A,,Basal,SFF1V-211,N/A,Species not needed for data entry,8/26/2024
9/12/2024,G,N/A,20,N/A,,Basal,SFF8V-271,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,66,N/A,,Basal,SFS4V-25,N/A,Species not needed for data entry,9/5/2024
9/5/2024,M,N/A,T,N/A,,Basal,SFS4V-32,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,35,N/A,,Basal,SFF8V-281,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,2,N/A,,Basal,SFF8V-281,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,4,N/A,,Basal,SFF8V-277,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,39,N/A,,Basal,SFF8V-277,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,10,N/A,,Basal,SFF8V-270,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,5,N/A,,Basal,SFF8V-270,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,80,N/A,,Basal,SFF8V-270,N/A,Species not needed for data entry,9/12/2024
8/29/2024,G,N/A,1,N/A,,Basal,SFF9V-224,N/A,Species not needed for data entry,8/29/2024
9/12/2024,B,N/A,15,N/A,,Basal,SFF8V-271,N/A,Species not needed for data entry,9/12/2024
8/29/2024,D,N/A,7,N/A,,Basal,SFF9V-221,N/A,Species not needed for data entry,8/29/2024
9/12/2024,L,N/A,50,N/A,,Basal,SFF8V-271,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,9,N/A,,Basal,SFF8V-271,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,20,N/A,,Basal,SFS4V-35,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,22,N/A,,Basal,SFS4V-35,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,53,N/A,,Basal,SFS4V-35,N/A,Species not needed for data entry,9/5/2024
9/3/2024,D,N/A,3,N/A,,Basal,BTN4V-1,N/A,Species not needed for data entry,9/3/2024
8/29/2024,B,N/A,21,N/A,,Basal,SFF9V-222,N/A,Species not needed for data entry,8/29/2024
8/29/2024,R,N/A,8,N/A,,Basal,SFF9V-224,N/A,Species not needed for data entry,8/29/2024
9/12/2024,B,N/A,20,N/A,,Basal,SFF8V-267,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,5,N/A,,Basal,SFF8V-270,N/A,Species not needed for data entry,9/12/2024
9/5/2024,R,N/A,2,N/A,,Basal,SFS4V-35,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,4,N/A,,Basal,SFS4V-26,N/A,Species not needed for data entry,9/5/2024
9/12/2024,L,N/A,60,N/A,,Basal,SFF8V-267,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,35,N/A,,Basal,SFF8V-282,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,14,N/A,,Basal,SFF8V-278,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,15,N/A,,Basal,SFF8V-268,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,46,N/A,,Basal,SFF8V-268,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,35,N/A,,Basal,SFF8V-268,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,2,N/A,,Basal,SFF8V-268,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,20,N/A,,Basal,SFS4V-36,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,30,N/A,,Basal,SFS4V-34,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,3,N/A,,Basal,SFS4V-34,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,25,N/A,,Basal,SFS4V-25,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,2,N/A,,Basal,SFS4V-26,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,10,N/A,,Basal,SFF8V-269,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,35,N/A,,Basal,SFF8V-269,N/A,Species not needed for data entry,9/12/2024
9/5/2024,L,N/A,64,N/A,,Basal,SFS4V-26,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,67,N/A,,Basal,SFS4V-34,N/A,Species not needed for data entry,9/5/2024
9/12/2024,L,N/A,49,N/A,,Basal,SFF8V-269,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,2,N/A,,Basal,SFF8V-269,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,18,N/A,,Basal,SFF8V-277,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,45,N/A,,Basal,SFF8V-275,N/A,Species not needed for data entry,9/12/2024
8/29/2024,D,N/A,10,N/A,,Basal,SFF9V-224,N/A,Species not needed for data entry,8/29/2024
9/20/2024,M,N/A,T,N/A,,Basal,SFF3V-294,N/A,Species not needed for data entry,9/20/2024
9/12/2024,R,N/A,10,N/A,,Basal,SFF8V-275,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,8,N/A,,Basal,SFF8V-283,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,86,N/A,,Basal,SFF8V-283,N/A,Species not needed for data entry,9/12/2024
8/29/2024,L,N/A,100,N/A,,Basal,SFF9V-223,N/A,Species not needed for data entry,8/29/2024
9/12/2024,G,N/A,3,N/A,,Basal,SFF8V-276,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,1,N/A,,Basal,SFF8V-283,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,85,N/A,,Basal,SFF8V-274,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,8,N/A,,Basal,SFF8V-274,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,3,N/A,,Basal,SFF8V-274,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,4,N/A,,Basal,SFF8V-274,N/A,Species not needed for data entry,9/12/2024
8/29/2024,L,N/A,74,N/A,,Basal,SFF9V-224,N/A,Species not needed for data entry,8/29/2024
9/12/2024,B,N/A,5,N/A,,Basal,SFF8V-283,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,40,N/A,,Basal,SFF8V-284,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,5,N/A,,Basal,SFF8V-281,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,30,N/A,,Basal,SFS4V-26,N/A,Species not needed for data entry,9/5/2024
9/12/2024,R,N/A,10,N/A,,Basal,SFF8V-282,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,45,N/A,,Basal,SFF8V-282,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,27,N/A,,Basal,SFF8V-275,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,15,N/A,,Basal,SFF8V-275,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,10,N/A,,Basal,SFF8V-282,N/A,Species not needed for data entry,9/12/2024
8/29/2024,B,N/A,4,N/A,,Basal,SFF9V-220,N/A,Species not needed for data entry,8/29/2024
8/29/2024,D,N/A,4,N/A,,Basal,SFF9V-220,N/A,Species not needed for data entry,8/29/2024
9/12/2024,B,N/A,45,N/A,,Basal,SFF8V-276,N/A,Species not needed for data entry,9/12/2024
8/29/2024,B,N/A,4,N/A,,Basal,SFF9V-224,N/A,Species not needed for data entry,8/29/2024
9/12/2024,B,N/A,5,N/A,,Basal,SFF8V-272,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,92,N/A,,Basal,SFF8V-272,N/A,Species not needed for data entry,9/12/2024
8/29/2024,L,N/A,87,N/A,,Basal,SFF9V-219,N/A,Species not needed for data entry,8/29/2024
9/12/2024,R,N/A,2,N/A,,Basal,SFF8V-272,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,39,N/A,,Basal,SFF8V-277,N/A,Species not needed for data entry,9/12/2024
8/29/2024,B,N/A,8,N/A,,Basal,SFF9V-219,N/A,Species not needed for data entry,8/29/2024
9/12/2024,L,N/A,58,N/A,,Basal,SFF8V-281,N/A,Species not needed for data entry,9/12/2024
8/29/2024,R,N/A,2,N/A,,Basal,SFF9V-219,N/A,Species not needed for data entry,8/29/2024
8/29/2024,G,N/A,21,N/A,,Basal,SFF9V-222,N/A,Species not needed for data entry,8/29/2024
8/29/2024,R,N/A,10,N/A,,Basal,SFF9V-222,N/A,Species not needed for data entry,8/29/2024
9/12/2024,G,N/A,6,N/A,,Basal,SFF8V-273,N/A,Species not needed for data entry,9/12/2024
8/29/2024,L,N/A,42,N/A,,Basal,SFF9V-222,N/A,Species not needed for data entry,8/29/2024
9/12/2024,R,N/A,3,N/A,,Basal,SFF8V-284,N/A,Species not needed for data entry,9/12/2024
9/12/2024,Lg,N/A,15,N/A,,Basal,SFF8V-284,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,10,N/A,,Basal,SFF8V-284,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,56,N/A,,Basal,SFF8V-273,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,30,N/A,,Basal,SFF8V-273,N/A,Species not needed for data entry,9/12/2024
9/12/2024,Rt,N/A,1,N/A,,Basal,SFF8V-276,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,5,N/A,,Basal,SFF8V-276,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,32,N/A,,Basal,SFF8V-284,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,46,N/A,,Basal,SFF8V-276,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,12,N/A,,Basal,SFF8V-267,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,3,N/A,,Basal,SFF8V-273,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,24,N/A,,Basal,SFF8V-263,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,5,N/A,,Basal,SFS4V-31,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,50,N/A,,Basal,SFS4V-31,N/A,Species not needed for data entry,9/5/2024
9/12/2024,G,N/A,23,N/A,,Basal,SFF8V-262,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,45,N/A,,Basal,SFF8V-262,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,5,N/A,,Basal,SFF8V-262,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,57,N/A,,Basal,SFS4V-38,N/A,Species not needed for data entry,9/5/2024
9/12/2024,R,N/A,35,N/A,,Basal,SFF8V-279,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,45,N/A,,Basal,SFS4V-31,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,15,N/A,,Basal,SFS4V-37,N/A,Species not needed for data entry,9/5/2024
9/12/2024,R,N/A,5,N/A,,Basal,SFF8V-266,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,15,N/A,,Basal,SFF8V-263,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,20,N/A,,Basal,SFS4V-30,N/A,Species not needed for data entry,9/5/2024
8/22/2024,M,N/A,T,N/A,,Basal,SFF4V-205,N/A,Species not needed for data entry,8/22/2024
9/12/2024,L,N/A,40,N/A,,Basal,SFF8V-263,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,18,N/A,,Basal,SFF8V-263,N/A,Species not needed for data entry,9/12/2024
9/12/2024,St,N/A,1,N/A,,Basal,SFF8V-263,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,15,N/A,,Basal,SFS4V-37,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-37,N/A,Species not needed for data entry,9/5/2024
9/12/2024,Lg,N/A,10,N/A,,Basal,SFF8V-279,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,8,N/A,,Basal,SFF8V-267,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,46,N/A,,Basal,SFF8V-279,N/A,Species not needed for data entry,9/12/2024
9/5/2024,L,N/A,66,N/A,,Basal,SFS4V-37,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,5,N/A,,Basal,SFS4V-39,N/A,Species not needed for data entry,9/5/2024
9/12/2024,R,N/A,6,N/A,,Basal,SFF8V-280,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,56,N/A,,Basal,SFF8V-280,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,5,N/A,,Basal,SFF8V-280,N/A,Species not needed for data entry,9/12/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-39,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,81,N/A,,Basal,SFS4V-39,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,22,N/A,,Basal,SFF8V-261,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,32,N/A,,Basal,SFS4V-29,N/A,Species not needed for data entry,9/5/2024
9/12/2024,G,N/A,22,N/A,,Basal,SFF8V-261,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,44,N/A,,Basal,SFF8V-261,N/A,Species not needed for data entry,9/12/2024
8/29/2024,R,N/A,1,N/A,,Basal,SFF9V-220,N/A,Species not needed for data entry,8/29/2024
9/12/2024,R,N/A,3,N/A,,Basal,SFF8V-261,N/A,Species not needed for data entry,9/12/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-29,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,53,N/A,,Basal,SFS4V-30,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,23,N/A,,Basal,SFS4V-30,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-39,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,2,N/A,,Basal,SFS4V-38,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,40,N/A,,Basal,SFS4V-38,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,20,N/A,,Basal,SFS4V-29,N/A,Species not needed for data entry,9/5/2024
8/22/2024,M,N/A,T,N/A,,Basal,SFF4V-206,N/A,Species not needed for data entry,8/22/2024
9/5/2024,L,N/A,40,N/A,,Basal,SFS4V-29,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,23,N/A,,Basal,SFF8V-262,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,2,N/A,,Basal,SFF8V-279,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,30,N/A,,Basal,SFF8V-280,N/A,Species not needed for data entry,9/12/2024
9/5/2024,M,N/A,T,N/A,,Basal,SFS4V-37,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,15,N/A,,Basal,SFS4V-27,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,7,N/A,,Basal,SFS4V-27,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,7,N/A,,Basal,SFF8V-265,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,6,N/A,,Basal,SFF8V-265,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,75,N/A,,Basal,SFF8V-265,N/A,Species not needed for data entry,9/12/2024
9/12/2024,Lg,N/A,5,N/A,,Basal,SFF8V-265,N/A,Species not needed for data entry,9/12/2024
9/12/2024,R,N/A,6,N/A,,Basal,SFF8V-265,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,65,N/A,,Basal,SFS4V-32,N/A,Species not needed for data entry,9/5/2024
8/29/2024,L,N/A,90,N/A,,Basal,SFF9V-220,N/A,Species not needed for data entry,8/29/2024
9/10/2024,G,N/A,T,N/A,,Basal,SFF5V-253,N/A,Species not needed for data entry,9/10/2024
9/5/2024,Lg,N/A,8,N/A,,Basal,SFS4V-36,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,3,N/A,,Basal,SFS4V-27,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,65,N/A,,Basal,SFS4V-36,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,5,N/A,,Basal,SFS4V-36,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,53,N/A,,Basal,SFS4V-33,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-33,N/A,Species not needed for data entry,9/5/2024
9/12/2024,B,N/A,4,N/A,,Basal,SFF8V-266,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,32,N/A,,Basal,SFS4V-33,N/A,Species not needed for data entry,9/5/2024
9/12/2024,G,N/A,16,N/A,,Basal,SFF8V-266,N/A,Species not needed for data entry,9/12/2024
9/12/2024,G,N/A,45,N/A,,Basal,SFF8V-278,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,75,N/A,,Basal,SFF8V-266,N/A,Species not needed for data entry,9/12/2024
9/5/2024,R,N/A,5,N/A,,Basal,SFS4V-33,N/A,Species not needed for data entry,9/5/2024
9/12/2024,Lg,N/A,2,N/A,,Basal,SFF8V-264,N/A,Species not needed for data entry,9/12/2024
9/12/2024,L,N/A,75,N/A,,Basal,SFF8V-264,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,7,N/A,,Basal,SFF8V-264,N/A,Species not needed for data entry,9/12/2024
9/5/2024,R,N/A,2,N/A,,Basal,SFS4V-28,N/A,Species not needed for data entry,9/5/2024
9/12/2024,L,N/A,40,N/A,,Basal,SFF8V-278,N/A,Species not needed for data entry,9/12/2024
9/5/2024,L,N/A,5,N/A,,Basal,SFS4V-32,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,8,N/A,,Basal,SFS4V-32,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-32,N/A,Species not needed for data entry,9/5/2024
9/12/2024,G,N/A,10,N/A,,Basal,SFF8V-264,N/A,Species not needed for data entry,9/12/2024
9/5/2024,L,N/A,55,N/A,,Basal,SFS4V-28,N/A,Species not needed for data entry,9/5/2024
8/29/2024,L,N/A,92,N/A,,Basal,SFF9V-221,N/A,Species not needed for data entry,8/29/2024
9/12/2024,R,N/A,1,N/A,,Basal,SFF8V-264,N/A,Species not needed for data entry,9/12/2024
9/5/2024,G,N/A,35,N/A,,Basal,SFS4V-28,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,75,N/A,,Basal,SFS4V-27,N/A,Species not needed for data entry,9/5/2024
9/12/2024,R,N/A,1,N/A,,Basal,SFF8V-278,N/A,Species not needed for data entry,9/12/2024
9/12/2024,B,N/A,7,N/A,,Basal,SFF8V-279,N/A,Species not needed for data entry,9/12/2024
9/5/2024,B,N/A,5,N/A,,Basal,SFS4V-28,N/A,Species not needed for data entry,9/5/2024
8/22/2024,V,ANTPAR,T,1,,Aerial,SFF4V-202,Forb,Antennaria parvifolia,8/22/2024
9/10/2024,V,ANTPAR,1,N/A,,Basal,SFF5V-252,Forb,Antennaria parvifolia,9/10/2024
9/18/2024,V,ANTPAR,T,N/A,,Basal,SFF6V-291,Forb,Antennaria parvifolia,9/18/2024
9/18/2024,V,ANTPAR,T,2,,Aerial,SFF6V-291,Forb,Antennaria parvifolia,9/18/2024
8/22/2024,V,ANTPAR,T,N/A,,Basal,SFF4V-202,Forb,Antennaria parvifolia,8/22/2024
9/10/2024,V,ANTPAR,2,2,,Aerial,SFF5V-252,Forb,Antennaria parvifolia,9/10/2024
9/4/2024,V,APOAND,T,N/A,,Basal,SFF2V-248,Forb,Apocynum androsaemifolium,9/4/2024
9/4/2024,V,APOAND,T,17,,Aerial,SFF2V-248,Forb,Apocynum androsaemifolium,9/4/2024
9/18/2024,V,ARCUVA,T,N/A,,Basal,SFF6V-287,Shrub,Arcostaphylos uva-ursi,9/18/2024
9/18/2024,V,ARCUVA,1,5,,Aerial,SFF6V-287,Shrub,Arcostaphylos uva-ursi,9/18/2024
8/29/2024,V,ARELAN,T,N/A,,Basal,SFF9V-222,Forb,Arenaria lanuginosa,8/29/2024
8/28/2024,V,ARELAN,T,N/A,,Basal,SFF10V-214,Forb,Arenaria lanuginosa,8/28/2024
8/28/2024,V,ARELAN,1,4,arenaria lanuginosa,Aerial,SFF10V-214,Forb,Arenaria lanuginosa,8/28/2024
8/29/2024,V,ARELAN,1,7,,Aerial,SFF9V-222,Forb,Arenaria lanuginosa,8/29/2024
9/18/2024,V,ARTFRA,T,N/A,,Basal,SFF6V-289,Forb,Artemesia franseroides,9/18/2024
9/18/2024,V,ARTFRA,T,5,,Aerial,SFF6V-289,Forb,Artemesia franseroides,9/18/2024
9/12/2024,V,BOEXXX,1,1,Boechera sp.,Aerial,SFF8V-283,Forb,Boechera sp.,9/12/2024
9/5/2024,V,BOEXXX,T,3,,Aerial,SFS4V-36,Forb,Boechera sp.,9/5/2024
9/5/2024,V,BOEXXX,T,N/A,,Basal,SFS4V-36,Forb,Boechera sp.,9/5/2024
9/4/2024,V,BOEXXX,T,1,,Aerial,SFF2V-246,Forb,Boechera sp.,9/4/2024
9/12/2024,V,BOEXXX,T,1,,Aerial,SFF8V-281,Forb,Boechera sp.,9/12/2024
9/10/2024,V,BOEXXX,T,24,,Aerial,SFF5V-254,Forb,Boechera sp.,9/10/2024
9/10/2024,V,BOEXXX,T,N/A,,Basal,SFF5V-254,Forb,Boechera sp.,9/10/2024
9/12/2024,V,BOEXXX,T,2,Boechera sp.,Aerial,SFF8V-263,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-263,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,1,Boechera sp.,Aerial,SFF8V-264,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-264,Forb,Boechera sp.,9/12/2024
9/5/2024,V,BOEXXX,T,N/A,,Basal,SFS4V-45,Forb,Boechera sp.,9/5/2024
9/4/2024,V,BOEXXX,T,N/A,,Basal,SFF2V-246,Forb,Boechera sp.,9/4/2024
9/5/2024,V,BOEXXX,T,N/A,,Basal,SFS4V-32,Forb,Boechera sp.,9/5/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-281,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-279,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,2,,Aerial,SFF8V-279,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-283,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,12,,Aerial,SFF8V-282,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-282,Forb,Boechera sp.,9/12/2024
9/4/2024,V,BOEXXX,T,N/A,,Basal,SFF2V-232,Forb,Boechera sp.,9/4/2024
9/4/2024,V,BOEXXX,T,17,,Aerial,SFF2V-232,Forb,Boechera sp.,9/4/2024
9/5/2024,V,BOEXXX,T,2,,Aerial,SFS4V-45,Forb,Boechera sp.,9/5/2024
9/5/2024,V,BOEXXX,T,3,Boechera sp.,Aerial,SFS4V-32,Forb,Boechera sp.,9/5/2024
9/12/2024,V,BOEXXX,T,3,,Aerial,SFF8V-272,Forb,Boechera sp.,9/12/2024
9/12/2024,V,BOEXXX,T,N/A,,Basal,SFF8V-272,Forb,Boechera sp.,9/12/2024
8/29/2024,V,BOUGRA,3,42,,Aerial,SFF9V-222,Graminoid,Bouteloua gracilis,8/29/2024
9/12/2024,V,BOUGRA,T,26,,Aerial,SFF8V-275,Graminoid,Bouteloua gracilis,9/12/2024
8/29/2024,V,BOUGRA,2,N/A,,Basal,SFF9V-222,Graminoid,Bouteloua gracilis,8/29/2024
9/12/2024,V,BOUGRA,3,N/A,,Basal,SFF8V-280,Graminoid,Bouteloua gracilis,9/12/2024
9/12/2024,V,BOUGRA,T,N/A,,Basal,SFF8V-282,Graminoid,Bouteloua gracilis,9/12/2024
9/12/2024,V,BOUGRA,T,11,,Aerial,SFF8V-282,Graminoid,Bouteloua gracilis,9/12/2024
9/12/2024,V,BOUGRA,T,8,,Aerial,SFF8V-281,Graminoid,Bouteloua gracilis,9/12/2024
9/12/2024,V,BOUGRA,4,55,,Aerial,SFF8V-280,Graminoid,Bouteloua gracilis,9/12/2024
9/12/2024,V,BOUGRA,T,N/A,,Basal,SFF8V-281,Graminoid,Bouteloua gracilis,9/12/2024
9/3/2024,V,BRASSI,T,N/A,fuzzy forb,Basal,BTN4V-9,Forb,Brassicaceae sp.,9/3/2024
9/3/2024,V,BRASSI,T,1,fuzzy forb,Aerial,BTN4V-9,Forb,Brassicaceae sp.,9/3/2024
9/12/2024,V,BRIEUP,T,15,Brickellia eupatoriodes,Aerial,SFF8V-283,Forb,Brickellia eupatorioides,9/12/2024
9/12/2024,V,BRIEUP,T,N/A,,Basal,SFF8V-265,Forb,Brickellia eupatorioides,9/12/2024
9/12/2024,V,BRIEUP,T,N/A,,Basal,SFF8V-278,Forb,Brickellia eupatorioides,9/12/2024
9/12/2024,V,BRIEUP,T,5,,Aerial,SFF8V-278,Forb,Brickellia eupatorioides,9/12/2024
9/12/2024,V,BRIEUP,T,17,,Aerial,SFF8V-265,Forb,Brickellia eupatorioides,9/12/2024
9/4/2024,V,BRIGRA,T,1,,Aerial,SFF2V-242,Forb,Brickellia grandiflora,9/4/2024
8/28/2024,V,BRIGRA,T,2,,Aerial,SFF10V-218,Forb,Brickellia grandiflora,8/28/2024
9/4/2024,V,BRIGRA,T,N/A,,Basal,SFF2V-242,Forb,Brickellia grandiflora,9/4/2024
8/28/2024,V,BRIGRA,1,11,,Aerial,SFF10V-217,Forb,Brickellia grandiflora,8/28/2024
8/29/2024,V,BRIGRA,T,8,,Aerial,SFF9V-222,Forb,Brickellia grandiflora,8/29/2024
8/29/2024,V,BRIGRA,T,N/A,,Basal,SFF9V-222,Forb,Brickellia grandiflora,8/29/2024
9/4/2024,V,BRIGRA,T,N/A,,Basal,SFF2V-229,Forb,Brickellia grandiflora,9/4/2024
9/4/2024,V,BRIGRA,T,5,,Aerial,SFF2V-229,Forb,Brickellia grandiflora,9/4/2024
9/4/2024,V,BRIGRA,T,N/A,,Basal,SFF2V-227,Forb,Brickellia grandiflora,9/4/2024
9/4/2024,V,BRIGRA,T,1,,Aerial,SFF2V-226,Forb,Brickellia grandiflora,9/4/2024
8/28/2024,V,BRIGRA,T,N/A,,Basal,SFF10V-218,Forb,Brickellia grandiflora,8/28/2024
9/4/2024,V,BRIGRA,T,N/A,,Basal,SFF2V-226,Forb,Brickellia grandiflora,9/4/2024
8/28/2024,V,BRIGRA,T,N/A,,Basal,SFF10V-217,Forb,Brickellia grandiflora,8/28/2024
9/5/2024,V,BRIGRA,T,3,,Aerial,SFS4V-33,Forb,Brickellia grandiflora,9/5/2024
